2017,38,allover,337,,,medium
2017,39,allover,369,,,medium
2017,40,allover,553,,,medium
2017,41,allover,391,,,medium
2017,42,allover,356,,,medium
2017,43,allover,425,,,medium
2017,44,allover,336,,,medium
2017,45,allover,364,,,medium
2017,46,allover,394,,,medium
2017,47,allover,602,peak2017,,medium
2017,48,allover,851,peak2017,,medium
2017,49,allover,574,,,medium
2017,50,allover,551,,,medium
2017,51,allover,360,,,medium
2017,52,allover,653,,,medium
2018,1,allover,389,,,medium
2018,10,allover,486,,,medium
2018,11,allover,571,,,medium
2018,12,allover,507,,,medium
2018,13,allover,386,,,medium
2018,14,allover,638,,,medium
2018,15,allover,430,,,medium
2018,16,allover,415,,,medium
2018,17,allover,699,,,medium
2018,18,allover,503,,,medium
2018,19,allover,598,,,medium
2018,2,allover,304,,,medium
2018,20,allover,557,,,medium
2018,21,allover,531,,,medium
2018,22,allover,615,,,medium
2018,23,allover,619,,,medium
2018,24,allover,550,,,medium
2018,25,allover,553,,,medium
2018,26,allover,462,,,medium
2018,27,allover,507,,,medium
2018,28,allover,716,,,medium
2018,29,allover,519,,,medium
2018,3,allover,561,,,medium
2018,30,allover,578,,,medium
2018,31,allover,518,,,medium
2018,32,allover,917,,,medium
2018,33,allover,656,,,medium
2018,34,allover,484,,,medium
2018,35,allover,564,,,medium
2018,36,allover,447,,,medium
2018,37,allover,578,,prestrike_1,medium
2018,38,allover,504,,prestrike_1,medium
2018,39,allover,473,,prestrike_2,medium
2018,4,allover,491,,,medium
2018,40,allover,696,,prestrike_2,medium
2018,41,allover,516,,prestrike_2,medium
2018,42,allover,748,,prestrike_2,medium
2018,43,allover,604,,strike,medium
2018,44,allover,548,,strike,medium
2018,45,allover,594,peak2018,strike,medium
2018,46,allover,437,peak2018,strike,medium
2018,47,allover,462,peak2018,strike,medium
2018,48,allover,719,peak2018,strike,medium
2018,49,allover,535,peak2018,,medium
2018,5,allover,479,,,medium
2018,50,allover,500,peak2018,,medium
2018,51,allover,453,peak2018,,medium
2018,52,allover,569,peak2018,,medium
2018,6,allover,416,,,medium
2018,7,allover,475,,,medium
2018,8,allover,494,,,medium
2018,9,allover,506,,,medium
2019,1,allover,407,peak2018,,medium
2019,2,allover,818,peak2018,,medium
2019,3,allover,483,,,medium
2019,4,allover,899,,,medium
2019,5,allover,592,,,medium
2019,6,allover,446,,,medium
2019,7,allover,712,,,medium
2019,8,allover,747,,,medium
2019,9,allover,604,,,medium
2019,10,allover,694,,,medium
2019,11,allover,624,,,medium
2019,12,allover,533,,,medium
2019,13,allover,582,,,medium
2019,14,allover,564,,,medium
2019,15,allover,569,,,medium
2019,16,allover,529,,,medium
2019,17,allover,651,,,medium
2017,1,amenity,21,,,small
2017,2,amenity,16,,,small
2017,3,amenity,18,,,small
2017,4,amenity,0,,,small
2017,5,amenity,24,,,small
2017,6,amenity,0,,,small
2017,7,amenity,38,,,small
2017,8,amenity,6,,,small
2017,9,amenity,48,,,small
2017,10,amenity,62,,,small
2017,11,amenity,31,,,small
2017,12,amenity,0,,,small
2017,13,amenity,31,,,small
2017,14,amenity,0,,,small
2017,15,amenity,18,,,small
2017,16,amenity,23,,,small
2017,17,amenity,46,,,small
2017,18,amenity,6,,,small
2017,19,amenity,24,,,small
2017,20,amenity,0,,,small
2017,21,amenity,31,,,small
2017,22,amenity,0,,,small
2017,23,amenity,18,,,small
2017,24,amenity,49,,,small
2017,25,amenity,22,,,small
2017,26,amenity,65,,,small
2017,27,amenity,0,,,small
2017,28,amenity,28,,,small
2017,29,amenity,16,,,small
2017,30,amenity,0,,,small
2017,31,amenity,0,,,small
2017,32,amenity,26,,,small
2017,33,amenity,40,,,small
2017,34,amenity,0,,,small
2017,35,amenity,1,,,small
2017,36,amenity,46,,,small
2017,37,amenity,16,,,small
2017,38,amenity,34,,,small
2017,39,amenity,53,,,small
2017,40,amenity,55,,,small
2017,41,amenity,66,,,small
2017,42,amenity,0,,,small
2017,43,amenity,0,,,small
2017,44,amenity,61,,,small
2017,45,amenity,62,,,small
2017,46,amenity,5,,,small
2017,47,amenity,59,peak2017,,small
2017,48,amenity,38,peak2017,,small
2017,49,amenity,34,,,small
2017,50,amenity,58,,,small
2017,51,amenity,0,,,small
2017,52,amenity,43,,,small
2018,1,amenity,8,,,small
2018,10,amenity,61,,,small
2018,11,amenity,33,,,small
2018,12,amenity,67,,,small
2018,13,amenity,16,,,small
2018,14,amenity,30,,,small
2018,15,amenity,16,,,small
2018,16,amenity,0,,,small
2018,17,amenity,9,,,small
2018,18,amenity,80,,,small
2018,19,amenity,22,,,small
2018,2,amenity,20,,,small
2018,20,amenity,0,,,small
2018,21,amenity,9,,,small
2018,22,amenity,64,,,small
2018,23,amenity,54,,,small
2018,24,amenity,0,,,small
2018,25,amenity,21,,,small
2018,26,amenity,0,,,small
2018,27,amenity,26,,,small
2018,28,amenity,0,,,small
2018,29,amenity,20,,,small
2018,3,amenity,25,,,small
2018,30,amenity,41,,,small
2018,31,amenity,15,,,small
2018,32,amenity,0,,,small
2018,33,amenity,24,,,small
2018,34,amenity,36,,,small
2018,35,amenity,20,,,small
2018,36,amenity,11,,,small
2018,37,amenity,66,,prestrike_1,small
2018,38,amenity,25,,prestrike_1,small
2018,39,amenity,0,,prestrike_2,small
2018,4,amenity,29,,,small
2018,40,amenity,47,,prestrike_2,small
2018,41,amenity,0,,prestrike_2,small
2018,42,amenity,20,,prestrike_2,small
2018,43,amenity,22,,strike,small
2018,44,amenity,15,,strike,small
2018,45,amenity,46,peak2018,strike,small
2018,46,amenity,15,peak2018,strike,small
2018,47,amenity,33,peak2018,strike,small
2018,48,amenity,0,peak2018,strike,small
2018,49,amenity,20,peak2018,,small
2018,5,amenity,14,,,small
2018,50,amenity,0,peak2018,,small
2018,51,amenity,19,peak2018,,small
2018,52,amenity,24,peak2018,,small
2018,6,amenity,8,,,small
2018,7,amenity,117,,,small
2018,8,amenity,31,,,small
2018,9,amenity,36,,,small
2019,1,amenity,14,peak2018,,small
2019,2,amenity,39,peak2018,,small
2019,3,amenity,56,,,small
2019,4,amenity,13,,,small
2019,5,amenity,27,,,small
2019,6,amenity,21,,,small
2019,7,amenity,60,,,small
2019,8,amenity,39,,,small
2019,10,amenity,36,,,small
2019,11,amenity,57,,,small
2019,12,amenity,48,,,small
2019,13,amenity,32,,,small
2019,14,amenity,15,,,small
2019,15,amenity,60,,,small
2019,16,amenity,33,,,small
2019,17,amenity,6,,,small
2017,1,anchovy,74,,,small
2017,2,anchovy,105,,,small
2017,3,anchovy,44,,,small
2017,4,anchovy,30,,,small
2017,5,anchovy,26,,,small
2017,6,anchovy,47,,,small
2017,7,anchovy,69,,,small
2017,8,anchovy,66,,,small
2017,9,anchovy,99,,,small
2017,10,anchovy,84,,,small
2017,11,anchovy,10,,,small
2017,12,anchovy,65,,,small
2017,13,anchovy,74,,,small
2017,14,anchovy,62,,,small
2017,15,anchovy,48,,,small
2017,16,anchovy,18,,,small
2017,17,anchovy,48,,,small
2017,18,anchovy,48,,,small
2017,19,anchovy,96,,,small
2017,20,anchovy,61,,,small
2017,21,anchovy,52,,,small
2017,22,anchovy,136,,,small
2017,23,anchovy,79,,,small
2017,24,anchovy,120,,,small
2017,25,anchovy,156,,,small
2017,26,anchovy,51,,,small
2017,27,anchovy,108,,,small
2017,28,anchovy,64,,,small
2017,29,anchovy,15,,,small
2017,30,anchovy,134,,,small
2017,31,anchovy,10,,,small
2017,32,anchovy,121,,,small
2017,33,anchovy,61,,,small
2017,34,anchovy,59,,,small
2017,35,anchovy,35,,,small
2017,36,anchovy,21,,,small
2017,37,anchovy,96,,,small
2017,38,anchovy,75,,,small
2017,39,anchovy,50,,,small
2017,40,anchovy,104,,,small
2017,41,anchovy,84,,,small
2017,42,anchovy,114,,,small
2017,43,anchovy,69,,,small
2017,44,anchovy,67,,,small
2017,45,anchovy,175,,,small
2017,46,anchovy,159,,,small
2017,47,anchovy,218,peak2017,,small
2017,48,anchovy,285,peak2017,,small
2017,49,anchovy,230,,,small
2017,50,anchovy,262,,,small
2017,51,anchovy,216,,,small
2017,52,anchovy,0,,,small
2018,1,anchovy,67,,,small
2018,10,anchovy,84,,,small
2018,11,anchovy,139,,,small
2018,12,anchovy,150,,,small
2018,13,anchovy,104,,,small
2018,14,anchovy,131,,,small
2018,15,anchovy,117,,,small
2018,16,anchovy,135,,,small
2018,17,anchovy,159,,,small
